b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
b	β	_ e
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
p	s	_ ü
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
k	ʃ	_ ɪ
b	d͡z	_ i
e m	ɨ ∅	
e m	ɨ ∅	
k l	d ∅	. _
u ̝ o	∅ a	
g	gʲ	_ i
e e	a a	
o o	ɔ ∅	
e	ɛ	
e	ɛ	
e	ɛ	
e	ɛ	
e	ɛ	
e	ɛ	
t̠͡ʃ	t͡s	
g	t͡s	# _
g	t͡s	# _
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
b	f	_ u
k ∅	k f	# _ u ̝
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
t	nʰ	
p	b	_ i
p	b	_ i
p	b	_ i
p	b	_ i
c	ʃ	_ u
c	ʃ	_ u
c	ʃ	_ u
c	ʃ	_ u
k l	kʲ ∅	. _
k l	kʲ ∅	. _
k l	kʲ ∅	. _
ɟ	ɲ	# N _
ɟ	ɲ	# N _
ɟ	ɲ	# N _
ɟ	ɲ	# N _
ɟ	ɲ	# N _
ɟ	ɲ	# N _
a e	a ə	
a e	a ə	
a e	a ə	
a e	a ə	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
c	θ	
u u	e a	
ɪ̆ u	∅ y	. ∅ _ ŋ .
θ	s	
θ	s	
θ	s	
θ	s	
θ	s	
θ	s	
θ	s	
o	u	
n	r	# _ i ̝
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
u i ̝	o i	
z	ɕ	
p t	pʰʲ ∅	. _
t	t ͡ r	N _
t	t ͡ r	N _
t	t ͡ r	N _
t	t ͡ r	N _
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
p	s	_ i
b	m	_ ʊ
b	m	_ ʊ
ɣ	x	
g	z	_ ʊ
g	z	_ ʊ
kʰ	t̠͡ʃʰʲ	. _ ŷ
kʰ	t̠͡ʃʰʲ	. _ ŷ
kʰ	t̠͡ʃʰʲ	. _ ŷ
kʰ	t̠͡ʃʰʲ	. _ ŷ
kʰ	t̠͡ʃʰʲ	. _ ŷ
kʰ	t̠͡ʃʰʲ	. _ ŷ
u d	e ɲ	
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. t ̠ʲ _ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. t ̠ʲ _ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. t ̠ʲ _ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. t ̠ʲ _ .
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
o i ̝	o i	
ʔ	ɣ	. _
k	h	_ u
k	h	_ u
k	h	_ u
k	h	_ u
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
ɟ	∅	# _
p	h	# _
p t	pʰ ɐ	. _
g	t̠͡ʃ	# _ i e
g	t̠͡ʃ	# _ i e
b	v	_ e
b	v	_ e
b	v	_ e
b	v	_ e
b	v	_ e
b	v	_ e
b	v	_ e
b	v	_ e
ɟ	z	# N _
ɟ	z	# N _
ɟ	z	# N _
ɟ	z	# N _
o i ̝	ɔ ə	
ə	∅	b _ #
b	ʃ	_ ü
b	ʃ	_ ü
b	ʃ	_ ü
b	ʃ	_ ü
b	ʃ	_ ü
u m	ɨ ∅	n _
p	ɣ	_ ü
p	ȹ ͡ f	# _ u ̝
n	nʲ	# _ u ̝ ̝
d	r	# _ u i ̝
g	f	_ i
g	f	_ i
a a	ɛ ɛ	
t	d	# N _
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
c	t ̪ʰ	
k	kʲ	_ i
a	i	_ i
t ͡ r	t	
t ͡ r	t	
f	pʰ	
f	pʰ	
f	pʰ	
ɣ	hʰ	. _
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
k	s	_ i
i u	e o	
i u	e o	
i u	e o	
i u	e o	
b	ɡ͡b	# _ u o d
b	ɡ͡b	# _ u o d
d	c	_ ɪ
d	r	_ u
d	r	_ u
d	r	_ u
d	r	_ u
d	r	_ u
kʷ	k	
kʷ	k	
kʷ	k	
kʷ	k	
kʷ	k	
kʷ	k	
kʷ	k	
b	w	
b	w	
b	w	
b	w	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
c	s	
d	ʃ	_ ü
i o	ə a	
c	ʃ	# _ u ̝ d
c	ʃ	# _ u ̝ d
k	x	_ #
o o	ɔ a	
o o	ɔ a	
kʰ r	∅ r	. _
i	u	m _
i	u	m _
d	d ̠	_ i
d	d ̠	_ i
d	d ̠	_ i
ɔ	œ	
t	∅	_ i
t	∅	_ i
t	∅	_ i
d	d͡z	
u ̝ a	u ə	
u ̝ a	u ə	
u ̝ a	u ə	
a e	ɛ i	
m r	p ∅	. _
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
d	z	_ i ̝
u ̝ u ̝	u e	
ɟ	j	
ɟ	j	
ɟ	j	
ɟ	j	
ɟ	j	
u u	o i	
o i ̝	ɔ ɛ	
o i ̝	ɔ ɛ	
u ə	u ∅	. ∅ _ ŋ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. ɕ ̠ʲ _ .
z	s ʼ	
g	s	_ ʊ
p	w	# _
p	w	# _
ʃ	y	
ʃ	y	
ʃ	y	
a u	a i	
a u	a i	
a u	a i	
a u	a i	
a u	a i	
k	d͡z	# n _ u ̝
c	s	_ u
c	s	_ u
c	s	_ u
c	s	_ u
c	s	_ u
c	s	_ u
c	s	_ u
c	s	_ u
c	s	# n _
ᶑ	l	. _
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	t͡s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
k	s	_ ɪ
o e	ɔ	
o e	ɔ	
o e	ɔ	
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
c	f	_ ʊ
o	ɛ	
pʰ r	pʲ ∅	. _
w	b	Ṽ b _
w	b	Ṽ b _
ɟ	ʃ	. _
ɟ	ʃ	. _
ɟ	ʃ	. _
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
p	pʰ	
t͡sʰ	t̠͡ʃʰʲ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
k	kʰ	
r	∅	_ .
ŋ	n	. _ ĭ
e e	ɛ e	
e e	ɛ e	
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
k	t͡s	_ ü
o a	o u	
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
b	v	_ u ̝
u ̝ d	i ∅	
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
b	v	_ ɛ
o a	o o	
o a	o o	
u	ɨ	_ e
u	ɨ	_ e
e ə	ə	
o	a	
i e i	∅ ∅ i	. ∅ _ .
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
nʲ	ɲ	# _
l	r	. _
o	u	. ∅ _ ŋ .
k	s	# _
k	s	# _
k	s	# _
k	s	# _
s	h	
s	h	
s	h	
s	h	
s	h	
s	h	
s	h	
s	h	
s	h	
s	h	
d	j	# _
d	j	# _
d	j	# _
d	j	# _
d	j	# _
d	j	# _
d	j	# _
d	j	# _
d	j	# _
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
p	f	_ ü
o i ̝	a i	
g	j	_ ʊ
g	j	_ ʊ
g	j	_ ʊ
g	j	_ ʊ
g	j	_ ʊ
a i	a	
a i	a	
a i	a	
a i	a	
a i	a	
a i	a	
ɲ	j	. _
ɲ	j	. _
ɲ	j	. _
ɲ	j	. _
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
i i	e	
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. OR ̠ʲ _ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	. OR ̠ʲ _ .
i i	e i	
i i	e i	
i i	e i	
i i	e i	
i i	e i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
i ̝ i ̝	i i	
w	h	_ o
w	h	_ o
u e	ʊ	
t n	∅ n	. _
t n	∅ n	. _
t n	∅ n	. _
t n	∅ n	. _
n	ñ	
n	ñ	
b	∅	_ a
b	∅	_ a
b	∅	_ a
b	∅	_ a
j	d	_ i
t	t ̠	_ ɪ
i a	e ɔ	
o ∅ d	ɥ e ɲ	
o ∅ d	ɥ e ɲ	
u ∅ d	ɥ i ɲ	
u ∅ d	ɥ i ɲ	
u ∅ d	ɥ i ɲ	
u ∅ d	ɥ i ɲ	
u ∅ d	ɥ i ɲ	
u ∅ d	ɥ i ɲ	
k t	l ∅	. _
g	d̠͡ʒ	_ i
g	d̠͡ʒ	_ i
n	nʲ	# _ i ̝
n	nʲ	# _ i ̝
n	nʲ	# _ i ̝
n	nʲ	# _ i ̝
n	nʲ	# _ i ̝
n	nʲ	# _ i ̝
a i ̝	ɛ i	
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
b	z	_ i
d	d͡z	_ i ̝
d	d͡z	_ i ̝
d	d͡z	_ i ̝
d	d͡z	_ i ̝
b	ɓ	_ o
a u ̝	ɛ	
a u ̝	ɛ	
ɗ	j	_ e
ɗ	j	_ e
ɗ	j	_ e
ɗ	j	_ e
b r	p ∅	. _
ɪ̆ a	i e	t͡s _ .
tʰ	ɕ	_ i
u ̝	u	
u ̝	u	
u ̝	u	
u ̝	u	
u ̝	u	
u ̝	u	
u ̝	u	
u ̝	u	
o	a	_ a
o	a	_ a
i a	e ɛ	
y	w	
o	∅	u _
t	nˀ	_ .
t	nˀ	_ .
t̠͡ʃ	s	
t̠͡ʃ	s	
t̠͡ʃ	s	
i e m	i a n	. ∅ _ .
d̠͡ʒ	s	
d̠͡ʒ	s	
o a	u a	
g	s	# _
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
c	s	_ ü
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
ɗ	j	_ o
e i ̝	e i	
e i ̝	e i	
e i ̝	e i	
e i ̝	e i	
e i ̝	e i	
e i ̝	e i	
o o	o ɔ	
o o	o ɔ	
kʰ l	cʰ ∅	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
ŋ	h	. _
t	ṛ	_ u
p t	∅ r	. _
ĕ	æ	. ∅ _ k ̚ .
g	ȹ	_ ʊ
g	ȹ	_ ʊ
g	ȹ	_ ʊ
e ŏ	∅ ɔ	. ∅ _ k ̚ .
s	ɬ	. _
s	ɬ	. _
s	ɬ	. _
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
o u ̝	ɔ u	
j	t̠͡ʃ	
c	d ̠	
c	d ̠	
e	a	w _
e	a	w _
e	a	w _
e a	∅ æ	. t ͡ʰ _ n .
a	e	j _
p d	∅ p	. _
k	∅	_ u
k	∅	_ u
k	∅	_ u
k	∅	_ i
k	∅	_ i
k	∅	_ i
k	∅	_ i
k	∅	_ i
k	∅	_ i
t	t̠͡ʃ	N _
t	t̠͡ʃ	N _
t	t̠͡ʃ	N _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
b	m	# _
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
d	l	_ ʊ
u i	o ə	
u i	o ə	
b	z	_ ʊ
b	z	_ ʊ
kʰ m	∅ m	. _
kʰ m	∅ m	. _
ɣ	hʷ	. _
d͡z	sʰ	. _
kʷ l	kʰ ∅	. _
kʷ l	kʰ ∅	. _
k	ʃ	_ i ̝
k	ʃ	_ i ̝
k	ʃ	_ i ̝
k	ʃ	_ i ̝
k	ʃ	_ i ̝
k	ʃ	_ i ̝
k	ʃ	_ i ̝
o d	ɛ ɲ	
j	y	
j	y	
j	y	
j	y	
j	y	
j	y	
j	y	
b	∅	_ ʊ
b	∅	_ ʊ
b	∅	_ ʊ
b	∅	_ ʊ
b	∅	_ ʊ
k	v	_ u
k	v	_ u
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
t	ȹ	_ ʊ
a u	a	
a u	a	
a u	a	
a u	a	
a u	a	
a u	a	
a u	a	
a u	a	
w æ	u ∅	. ∅ _ ŋ .
j	∅	. _ i
m	ḿ	
m	ḿ	
m	ḿ	
r	∅	. pʰ _
r	∅	. pʰ _
r	∅	. pʰ _
j	d ̠	_ i
l	∅	. p _
l	∅	. p _
l	∅	. p _
l	∅	. p _
l	∅	. p _
g r	∅ l	. _
ɣ	∅	. _ u
u ∅	u e	_ #
a ∅	ɨ e	_ #
u m	ɨ ∅	
u m	ɨ ∅	
l	ð	. _
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
o o	o	
d	l	_ #
g	ɡ͡bʷ	# n _ u ̝
j	h	
t	h		_ ü
t	h	_ ü
t	h	_ ü
t	h	_ ü
kʰ r	kʰ ∅	. _
kʰ r	kʰ ∅	. _
kʰ r	kʰ ∅	. _
kʰ r	kʰ ∅	. _
kʰ r	kʰ ∅	. _
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
c	s	_ ɪ
ɟ	z	# _ n
g	z	_ u
g	z	_ u
u i	o i	
u i	o i	
t	t̠͡ʃ	# _ i ̝
t	t̠͡ʃ	# _ i ̝
t	t̠͡ʃ	# _ i ̝
i	ɨ	w _
i	ɨ	w _
x	ʒ	_ a ʔ
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
p	f	_ i
∅ ĕ	ɪ̆ e	. t ͡ʰ _ t ̚ .
x r	l ∅	. _
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
k	gʰ	
g	∅	_ ɪ
u ̝	y	_ d
ɪ̆ e i	∅ ∅ i	. ∅ _ .
b	ɡ͡b	# _
b	ɡ͡b	# _
b	ɡ͡b	# _
b	ɡ͡b	# _
b	ɡ͡b	# _
b	ɡ͡b	# _
b	ɡ͡b	# _
ɕ	ʂ	
ɪ	a	
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
d	l	# _
